District_Name,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Farm_Size_Acres
Siwan,188,49,221,6.239421613,1531.371846,26,62.93856479
Arwal,212,54,253,6.744813454,1328.744056,29,19.21387126
Kannur,209,59,201,6.69801461,1067.133331,26,56.69552432
Saran,220,44,289,6.821774409,690.1696075,26,14.19239408
Charkhi Dadri,241,43,224,6.765034877,1402.407774,25,2.737719038
Rohtas,241,46,251,6.529098667,1329.784374,35,63.42118154
Pathanamthitta,204,49,225,6.293542199,1024.820401,31,65.19985085
Alappuzha,215,50,222,6.67356173,629.3432858,27,58.7859617
Kurukshetra,228,55,272,7.796086713,514.7777018,27,19.16483723
Bhagalpur,200,52,239,5.910279302,810.9190906,30,60.73955599
West Champaran,212,9,204,6.772780247,1835.686755,32,6.594583152
Jehanabad,237,43,289,8.367371214,1556.995862,30,61.3145972
Jind,203,39,263,6.567864046,1803.92563,28,55.84768489
North Goa,227,46,268,6.361288626,1716.678173,27,65.87022825
Thrissur,246,52,236,6.375750807,1025.988617,28,89.65208497
Siwan,211,65,311,8.422744353,1154.79648,28,85.18545242
Faridabad,217,45,296,5.872279775,505.2549259,23,98.08476496
Bhojpur,227,43,226,6.306230469,1497.569873,30,97.64786226
Gurugram,208,46,285,6.573011989,959.5078893,29,77.45964964
Darbhanga,225,47,227,7.980737697,490.2842467,28,95.6855426
Madhepura,216,60,284,4.625657829,371.6386402,25,86.8611047
Panchkula,247,57,99,6.20889892,1453.042658,25,73.03066254
Rohtas,219,49,227,8.221059718,1067.965352,25,8.46304121
Jehanabad,265,60,89,7.676856145,216.1917062,25,5.855938939
Supaul,227,49,269,4.911642318,1684.128084,24,83.92235718
Patna,190,44,271,6.922725968,1315.032007,30,49.47592993
Kishanganj,213,47,227,4.803195374,269.0775243,28,81.64606175
Bhojpur,230,40,262,4.78396591,748.4326982,30,31.97890879
Siwan,237,45,281,8.384436134,1500.330224,23,40.36733597
Kishanganj,232,11,221,6.935999441,306.2535307,25,70.31848538
Kollam,229,51,220,7.53774357,1525.254606,27,91.61734696
Malappuram,200,57,292,6.584605471,1108.811416,28,9.688385973
Rohtak,229,53,257,7.544103792,1609.143326,26,86.28633632
Wayanad,248,9,225,6.467828597,1739.426488,26,79.50825976
Kozhikode,222,42,242,6.601192703,1581.965212,28,32.2383878
Gurugram,234,56,194,4.689606627,340.5348473,26,36.1664448
Buxar,203,44,208,6.977867035,1028.67229,27,5.599686245
Thiruvananthapuram,232,44,243,6.340140776,773.7240775,29,2.558320501
Banka,195,41,226,8.265058818,1115.28635,29,48.22360651
Araria,222,46,300,6.235241596,1938.443487,26,10.4584249
Katihar,159,63,99,7.545339014,423.9131644,28,20.20617963
Gurugram,203,47,67,6.842923612,1758.076956,24,84.82995275
North Goa,209,43,295,6.863712862,1983.535639,28,57.53181073
Nalanda,220,48,212,5.999479493,1982.039561,30,63.72961129
Fatehabad,253,12,56,8.466281551,1634.040716,30,19.56045375
Bhojpur,137,56,277,6.964815568,1038.044859,30,83.03751864
Kaimur,227,47,208,6.727040727,520.4011174,30,86.92999747
Wayanad,259,42,275,5.745614742,1294.783536,25,52.80943178
Kurukshetra,215,57,73,6.529241916,1298.670814,28,91.34321942
Saran,261,35,202,4.33930277,769.5821607,30,84.63803387
Siwan,242,23,259,6.76363083,1310.27999,30,73.40109349
Alappuzha,226,43,301,6.421197579,409.7849231,29,73.67351565
Pathanamthitta,246,50,256,6.914810958,1341.215152,28,11.43395392
Kannur,236,40,119,6.300832241,1814.100289,25,27.81276773
Karnal,217,60,277,6.268141876,1049.717565,28,7.617874762
Madhubani,236,51,303,6.20870943,1576.213357,30,1.859439713
Madhepura,257,15,220,6.391286028,1344.153019,28,16.67264361
Lakhisarai,200,4,248,6.764203908,205.5154264,30,88.16823108
Khagaria,52,51,158,7.185079142,419.5971639,30,24.74753184
Sonipat,243,48,293,7.597868353,1594.70369,25,97.0452423
Palwal,226,51,274,7.423393503,272.8152692,27,60.13180896
Arwal,223,55,249,6.779973814,1921.245783,29,24.48859028
Gopalganj,228,57,229,4.741115542,1809.337091,28,50.21594954
Thrissur,230,57,198,4.927358373,852.2748958,24,22.69038745
Kishanganj,160,41,87,7.575561541,758.6909555,28,98.41338226
West Champaran,213,52,263,6.627986733,1303.277216,26,84.87923341
Sheohar,264,48,251,6.619641952,1301.22672,27,3.597640089
Rohtas,213,47,213,6.118276866,360.2597479,29,94.82982712
Nuh,234,6,284,6.265443236,587.6942225,27,72.38544562
Nawada,125,47,254,6.086659618,1345.639855,21,9.15574395
Rohtas,252,41,235,4.837095569,1641.386919,33,67.39313689
Nuh,123,50,212,6.452559604,545.6044939,26,65.0457431
Alappuzha,220,50,261,5.49457478,1463.477986,28,22.66008583
Rohtas,224,58,221,6.517662721,1766.855456,31,76.0862233
Pathanamthitta,174,35,164,8.337694816,412.0492572,29,9.619405628
Palwal,40,48,210,6.181331931,990.3861123,30,49.45507294
Kannur,236,20,310,6.463471349,1730.999939,28,1.982397509
Aurangabad,202,39,210,6.578506078,867.1284147,26,96.9050114
Saran,197,48,243,6.195699418,685.023188,25,75.40479955
Panipat,233,41,144,6.107867263,1542.106555,24,16.72635554
Araria,250,25,215,6.797468973,921.4002524,24,34.82572996
Yamunanagar,232,54,231,8.444360469,1471.361136,27,16.8956754
Karnal,223,48,279,6.308154266,427.5041678,30,76.89512895
Bhojpur,203,51,199,6.539391805,1196.319623,25,6.830736217
Thiruvananthapuram,232,60,229,8.192234262,883.029516,33,84.2002589
Charkhi Dadri,240,57,115,6.537656138,1995.149113,26,94.27743754
Darbhanga,235,51,255,6.764239072,1264.504555,25,67.98616634
Kottayam,258,52,260,6.801873301,1427.897569,29,22.08357955
Siwan,198,21,282,6.883353255,435.8632103,28,36.64891949
Fatehabad,214,10,218,6.484526015,1985.544592,26,48.24674761
Saharsa,227,17,206,6.015637425,292.5280391,29,60.85785245
West Champaran,231,51,217,8.256691342,327.5060078,26,67.19764589
Banka,219,42,208,7.833906006,336.3234937,27,55.86725682
Hisar,206,57,278,6.546648925,1767.081161,30,35.78007816
Palakkad,255,59,190,6.709594817,1511.460756,29,89.20081078
Khagaria,237,56,230,7.796544645,1951.495312,28,9.057813744
Jind,206,57,308,4.611752821,319.8085995,27,47.15934937
Gopalganj,263,46,283,6.939414278,1445.016158,29,77.78091901
Sirsa,240,47,250,6.2333397,1159.884711,26,7.026393864
Alappuzha,202,44,260,6.468820277,1350.44514,27,70.82818646
Begusarai,223,44,215,6.421997656,1123.249472,22,82.15145065
Panchkula,205,43,129,6.766561794,1415.62452,26,66.42229855
Bhiwani,71,63,211,6.136255665,1832.706369,27,2.280752335
Malappuram,214,56,233,6.195590115,1257.452977,23,18.83356569
Gurugram,237,41,237,8.112053814,1813.548577,26,34.86919481
Gaya,238,45,299,4.722368287,1607.892168,33,24.13531353
Gopalganj,248,56,63,7.094035796,1756.863261,26,96.30256188
Saharsa,230,63,260,6.905065633,1386.651561,26,65.5077975
Idukki,189,60,281,7.824317894,1133.490397,25,30.40012478
Ambala,217,58,255,5.419118969,325.1978732,25,93.04005237
Jehanabad,214,57,260,6.029234387,1702.824435,24,74.31882575
Panchkula,213,54,295,6.213010484,635.6193319,27,29.17611397
Kasaragod,216,48,265,6.884720139,265.9897878,30,38.50927537
Ambala,222,42,270,7.000152237,1134.328124,31,20.74345697
Panipat,223,56,278,7.04425951,1338.528146,25,97.13632583
Bhiwani,233,60,209,6.433916996,1391.296523,28,52.21235309
Supaul,223,44,105,6.329829595,1405.488421,27,89.70961206
Nawada,228,52,286,6.111759161,1376.700308,29,35.30347733
Idukki,226,51,226,6.79600366,1654.745856,33,86.22331871
Bhagalpur,233,59,231,6.208659303,1584.850896,23,6.334797994
Kaithal,218,45,269,6.748148328,1663.10125,31,98.22694143
Faridabad,63,45,270,6.669372971,1028.471851,26,91.29140234
Gopalganj,248,22,261,6.427234438,313.0737425,27,36.95709153
Yamunanagar,236,59,188,6.29388158,1351.237276,28,77.69749437
Sitamarhi,232,49,206,6.817438234,578.3865458,30,75.47353472
Siwan,231,55,83,6.508142991,1747.138802,32,90.22422491
Kozhikode,141,38,42,4.735239179,1498.998296,30,31.41824313
Araria,260,56,294,6.875324523,1578.56579,30,47.08648053
Lakhisarai,242,23,230,6.352446567,715.5599788,25,86.63496165
Panchkula,208,52,255,6.687469173,1339.497385,25,78.07936596
Fatehabad,246,56,83,6.2139815,1150.551087,25,39.95320516
Sonipat,203,49,252,6.641984765,683.2133565,27,84.72679806
Thiruvananthapuram,199,54,274,6.134808099,1662.006128,28,5.648449884
Vaishali,231,48,199,7.891576109,1189.925147,25,78.42258399
Kishanganj,190,58,289,4.809932414,543.4188609,26,21.46982008
Madhepura,249,49,271,4.865947808,749.4448257,26,29.32596987
East Champaran,250,44,320,8.000600593,608.7934266,19,49.82826952
Madhepura,244,52,246,7.796395384,762.3198569,26,45.52371561
Karnal,248,59,249,6.281688491,538.7045467,25,52.53644058
Vaishali,234,42,304,6.845082359,868.0500149,32,54.93278397
Nalanda,259,45,249,6.70088953,1449.169706,26,33.82124141
Sheohar,234,60,254,6.194557087,1926.738973,30,18.34752379
Faridabad,91,35,176,6.056184959,578.9649035,28,77.0796417
Thiruvananthapuram,224,42,253,6.474350062,739.6932957,28,40.59763876
Ambala,233,42,200,6.489436862,203.8764278,28,51.07824538
Patna,206,55,236,4.797459601,605.5484025,30,64.82497512
Idukki,232,46,143,6.908757442,953.2133357,32,91.05415431
Araria,249,41,213,7.707287911,1031.127329,29,71.04773028
Begusarai,217,43,213,6.851679628,679.3966842,23,5.500463333
Khagaria,228,43,256,6.062676268,470.5813433,23,84.01747598
Yamunanagar,207,48,265,7.125590968,1213.525493,28,98.9461465
Kurukshetra,215,43,217,6.439885734,936.5405821,24,47.77601751
Thiruvananthapuram,197,56,245,8.38362991,967.278575,30,96.98944331
Nawada,229,52,239,6.144491988,1810.965051,26,55.18554549
Ambala,55,54,258,6.065140308,1210.597228,25,46.50198359
Kaithal,234,50,258,6.121332808,899.0109048,29,33.80907171
Kollam,225,47,245,6.780371488,656.8216482,31,66.09793271
Sheikhpura,242,39,252,6.880546169,971.4758687,27,23.75222163
Hisar,209,43,201,6.16051217,1751.36321,30,11.38848763
Jehanabad,191,49,281,6.903164773,1937.180089,28,3.696473156
Panchkula,209,38,106,6.756751983,879.0153764,25,29.94563116
Begusarai,239,22,241,6.739638097,576.1678531,25,40.18131238
Jamui,228,40,247,6.702642609,1846.135386,25,55.65559293
Bhiwani,211,49,99,6.577680361,459.9866094,29,29.98223269
Sirsa,216,49,235,6.760317837,735.2934645,30,98.42189767
Sirsa,235,43,292,6.069617573,567.4626917,27,29.88277166
Madhubani,199,50,277,6.842455332,1218.493254,27,44.65656346
Kannur,213,59,255,6.377344777,935.5540222,29,11.22434039
Sitamarhi,243,44,274,7.116465308,716.8994314,33,26.80202482
South Goa,231,48,287,6.083238347,1582.270615,30,5.784881839
Patna,241,49,223,4.957203001,1395.410074,26,56.39135471
Yamunanagar,227,51,284,5.451816462,1991.920654,30,75.35540363
Bhiwani,210,9,293,6.286723525,761.5787749,29,20.37527162
Lakhisarai,249,40,223,6.033449462,1721.505921,30,37.42318284
Siwan,197,51,242,8.077920539,744.5134405,35,2.645006446
Samastipur,117,51,229,6.063783221,216.267245,24,84.11268352
Wayanad,226,45,220,7.598544624,471.6158355,27,78.21638897
Kannur,238,47,287,6.716893425,1115.246933,30,7.262149057
South Goa,225,21,245,6.837500687,1658.016812,27,37.12189332
Charkhi Dadri,100,62,286,6.251642534,303.3426693,28,95.57337477
Arwal,241,41,297,6.424676796,1697.626279,29,39.81067855
Panipat,231,54,246,6.764660396,1488.933908,29,53.094659
Sheohar,247,17,225,6.745436898,262.1343496,30,36.16904324
Hisar,206,43,141,6.378980927,391.3323795,26,60.01700742
Karnal,216,11,300,6.111016626,336.133934,27,97.83753069
Bhojpur,247,46,285,6.398000381,1422.187393,25,99.75274784
Madhepura,262,9,220,6.674656799,1209.853267,31,77.69678282
Panchkula,180,44,138,5.601115373,845.94493,31,41.0267987
Fatehabad,156,55,274,6.297895667,358.9608352,28,49.94878788
Ernakulam,212,63,288,6.527345957,907.3667119,27,36.31640148
Rewari,210,50,226,6.848228913,1427.91152,27,98.57188836
Kollam,215,54,293,5.171586415,368.1411194,26,71.06827028
Jhajjar,218,52,260,6.450538564,1741.852913,30,45.4442131
Mahendragarh,235,57,272,6.630086582,313.2355112,30,2.199411741
Banka,246,42,282,5.955671196,1294.748768,30,52.52785802
Gurugram,251,14,285,6.376190635,540.4658659,27,98.40889197
Patna,215,45,287,6.929868644,364.9514137,26,52.78302999
Kozhikode,219,57,225,7.896604386,838.9487668,28,19.06024186
Palakkad,238,53,232,6.113503022,1400.470474,23,3.187280963
Karnal,249,42,293,6.095326928,417.8953012,29,36.11567205
Kozhikode,112,62,276,5.964373283,1056.255183,25,91.90457751
Bhiwani,45,51,244,6.147268132,930.9928081,30,99.65885671
Sitamarhi,113,52,232,6.211579976,969.4176346,28,94.59142951
Vaishali,215,58,200,6.042665653,1898.15015,28,73.21257933
Madhubani,202,46,212,6.829358571,828.2538228,28,56.25613012
Saharsa,208,54,297,5.237320407,1984.932034,24,59.47792849
Gaya,247,57,280,6.622351836,1169.104101,27,54.3602089
Saharsa,220,42,310,6.922362593,1716.465594,25,70.99788119
Charkhi Dadri,235,50,229,6.596939273,827.9558034,27,42.46844944
Gaya,224,58,202,7.008324612,352.5928782,24,67.25119649
Mahendragarh,204,40,301,5.966639607,351.9265653,26,13.03959938
Yamunanagar,220,24,222,6.608519091,1233.468719,28,27.30383535
Ernakulam,249,24,60,5.751997425,1873.848439,26,83.76430084
Katihar,219,51,229,8.356114623,328.1974735,30,90.47114414
Sonipat,243,57,280,6.771086772,1440.411137,24,54.36181552
Thrissur,242,52,61,6.154355205,1213.851963,29,4.131926104
Nuh,207,38,266,7.711290082,1374.051104,33,92.77038351
Kaimur,251,49,308,6.756443382,587.9737208,27,70.50436154
Patna,223,13,228,5.995571189,326.9153223,29,41.98876445
Pathanamthitta,243,52,294,6.399492872,334.5108129,27,60.23951538
Kozhikode,221,60,297,6.381908032,644.1045997,25,43.54770861
Sonipat,203,39,104,4.366019091,584.5506778,31,47.06858345
Kishanganj,181,60,277,6.387960579,427.4436961,23,88.7941767
East Champaran,67,60,108,7.408679311,676.4293303,29,16.94734044
Jamui,241,61,219,5.963955506,1161.152645,21,11.26324441
Kurukshetra,232,41,226,4.647711204,1909.124858,30,1.270145707
Ernakulam,250,51,205,6.314257691,1860.083768,24,32.08603719
Siwan,206,59,246,7.643712391,689.0845558,30,15.59396288
Charkhi Dadri,55,54,304,6.250111072,319.1776294,30,22.77856402
West Champaran,212,38,300,6.942989394,1992.140459,29,2.112659284
Alappuzha,200,44,283,6.969127271,1057.535035,26,23.49234605
Arwal,220,58,259,7.154072082,1960.941877,28,33.93844661
Jind,78,56,214,5.985816197,1167.755632,28,4.125182145
Darbhanga,251,53,230,8.342159645,1795.449477,24,61.18250831
Bhagalpur,216,51,289,6.256068936,1004.997173,24,57.31123454
Supaul,231,56,275,5.955028724,1319.64142,25,10.60654207
Jind,233,43,202,6.474813605,1164.332572,28,59.90596797
Aurangabad,215,16,290,6.206686733,595.7791744,31,99.86673794
Gurugram,195,43,275,6.568738477,1574.836913,31,94.50242633
Palwal,241,46,264,8.174734158,298.6500325,25,1.264428343
Munger,227,26,273,6.254692934,852.3411426,27,79.74245282
Lakhisarai,231,62,291,7.635769862,1765.824884,29,36.00692235
Alappuzha,236,43,271,6.442751688,1104.830773,24,7.301485663
Jamui,108,26,80,7.891432176,339.7618593,30,30.30233816
Alappuzha,249,54,277,5.035071433,573.5544563,28,32.85191511
Katihar,79,12,44,5.556429571,397.3511541,27,52.80117969
Jamui,153,63,247,5.033925009,699.7399525,28,66.44729296
Rewari,236,55,71,6.592298982,497.5612963,30,75.15650561
Mahendragarh,243,46,240,6.142308785,1481.51141,29,25.34440121
Rohtas,194,57,75,7.005870083,1386.96736,29,32.85528645
Munger,227,59,298,4.923230963,443.1419607,25,31.52978898
Bhojpur,229,58,275,6.246517586,1000.983499,30,36.91094994
Rewari,228,57,226,6.713222765,732.5148422,27,99.96597459
Sheohar,114,59,294,6.049394871,806.9887448,19,78.01638698
Sonipat,243,53,263,6.04999835,1236.763582,25,97.52405606
Yamunanagar,213,52,53,6.235251459,1817.640281,31,69.6179949
Kaithal,225,2,86,7.780194531,1815.185031,25,41.22079946
Araria,213,64,254,6.191112129,943.4386936,30,39.58467418
Jind,224,54,107,6.71292525,907.7512711,28,49.36953335
Kottayam,134,66,44,5.684627487,1132.356568,27,42.27010855
Kasaragod,237,51,308,4.942512466,1053.407013,27,83.00429836
Jehanabad,256,43,245,7.464201435,311.2130429,33,47.03519929
Rohtak,208,12,239,6.840645955,1241.749013,21,30.26582166
Jind,216,54,270,6.735602307,1252.518427,28,77.7111666
Thrissur,113,49,150,7.500010259,1010.607336,30,85.58762053
West Champaran,190,7,284,6.598074529,945.136538,28,42.62246666
Malappuram,241,58,42,6.41151628,1890.102341,25,67.11304862
Samastipur,256,24,291,6.604194489,1281.483203,31,6.821648855
Saran,201,48,95,6.165854945,1669.302992,34,53.41702035
Rohtas,232,51,259,6.590770741,1916.913915,27,5.453132637
Panipat,197,40,291,6.759171186,1658.183042,25,3.889893209
Jind,193,56,258,8.197844468,1897.36323,25,61.6795602
Bhojpur,225,55,229,6.397780311,1566.728438,28,31.03020286
Kozhikode,208,23,281,6.853326613,506.2169394,30,74.51117908
Gopalganj,148,28,215,7.026176586,608.4747608,19,89.7121735
Nawada,244,42,251,7.910395636,549.0114517,28,14.7997262
Munger,198,52,201,6.328725496,779.8269607,30,72.72776102
Jhajjar,140,54,259,6.476033593,838.9870321,25,51.93747983
Samastipur,219,58,230,6.784497254,1660.127561,23,12.09980577
Madhepura,252,57,91,6.130550984,849.5335382,24,65.50766804
Jind,227,54,252,8.449617027,1508.993619,30,61.33721351
Gurugram,223,54,63,5.702352211,1826.870193,26,52.04854487
South Goa,206,44,257,6.199313596,406.1961481,25,92.72064925
Patna,246,43,199,6.095147928,200.4702553,27,52.58688991
Sirsa,214,50,263,6.538845609,1799.585471,27,99.06099643
Muzaffarpur,214,58,248,6.815848607,628.861127,29,51.41365257
Nawada,218,43,259,6.758542796,476.1879503,26,12.46935179
Siwan,241,49,295,6.114830728,731.3757987,32,47.57665386
Jehanabad,211,50,213,6.42139757,534.846994,27,19.05054749
Begusarai,199,55,237,6.158105841,1628.573606,30,60.11621504
Jind,96,41,247,8.540573824,1342.114431,35,69.62008534
Araria,204,31,91,7.855657567,501.147718,30,47.37509259
Sonipat,230,9,248,6.434032969,1250.414795,32,10.6725938
Lakhisarai,220,52,289,6.669057319,574.5639034,30,47.39549846
Supaul,204,50,244,4.838761521,555.6007504,25,9.063967259
Bhagalpur,219,60,276,6.472557063,1271.804607,31,68.5304696
Munger,181,54,109,5.345394229,1396.436666,27,79.24645426
Pathanamthitta,225,51,238,5.324854711,823.1636938,25,96.2756524
Kasaragod,148,1,253,5.79607799,1574.133646,29,15.73140861
Malappuram,229,56,283,4.908284203,1706.986081,31,53.70961322
Sonipat,214,54,269,6.921358481,1849.419569,27,57.18619939
Kozhikode,236,40,301,6.636390071,1326.907867,34,92.32517684
Banka,216,45,257,6.766966072,596.0448017,27,63.10038742
Idukki,242,48,298,7.081378517,1547.236643,29,15.40545492
Jhajjar,234,55,202,5.051944037,394.1225142,27,44.19878107
Jind,238,41,219,6.499134985,526.1867507,23,65.82149032
South Goa,201,45,205,6.151191625,1699.018629,30,70.32815877
Hisar,224,54,229,6.786945519,1839.492996,25,86.44432586
Palwal,252,54,254,6.798892302,320.0907189,32,18.87020486
Ernakulam,136,47,271,5.964246535,761.8187555,24,95.20267253
Kasaragod,257,55,310,6.358282856,1332.519557,25,6.85480179
Hisar,199,52,270,6.484720433,1889.565932,25,98.39245132
Kozhikode,222,43,230,6.697443942,1227.305793,25,85.91894219
Mahendragarh,230,35,296,6.2188385,1677.786594,25,66.36700549
Rewari,196,52,248,5.319332577,1860.959214,24,73.76455453
Nalanda,226,59,265,8.503392485,1134.277195,27,8.196508586
Sheohar,208,20,92,6.204439513,1532.809225,30,5.106506427
Saran,231,54,231,6.505402197,1392.343243,26,11.07481386
Sitamarhi,225,49,244,6.551087162,1408.452011,25,9.648621652
Nalanda,222,42,282,6.453229014,1130.720001,29,55.19074211
Supaul,236,58,210,6.34586564,1321.744983,21,22.32895472
Darbhanga,202,48,259,6.609139936,1197.874111,23,86.16035808
Kaimur,208,49,229,6.940036749,1347.937422,27,45.12911368
Charkhi Dadri,216,54,218,6.704268833,1109.356022,30,69.85553717
South Goa,96,49,293,6.455249231,600.4946267,30,65.6344362
Kishanganj,210,57,230,6.883961897,1448.513211,28,32.66545085
South Goa,55,61,235,7.619959645,891.2570306,28,25.07358978
South Goa,259,60,218,6.202963263,429.9347255,29,34.90317224
Gopalganj,245,51,249,6.145755812,1732.383551,31,79.86917901
Nuh,233,39,260,6.489108956,526.4246065,27,59.04140799
Ambala,232,43,225,6.431400268,1173.276152,31,26.10032759
West Champaran,215,65,170,4.433583645,1498.011303,25,81.96679786
Munger,233,40,247,4.981504185,1365.864353,32,6.421179225
Aurangabad,239,44,264,7.811040767,489.5471006,28,70.21915412
Kurukshetra,211,23,255,6.768302504,549.4486279,27,44.47097977
Jind,225,58,283,6.24803716,467.9263708,30,73.39774822
Alappuzha,122,58,283,6.568796643,330.5849386,29,92.81866674
Hisar,213,43,196,6.759869834,709.8922694,34,75.2533757
Gaya,184,50,267,6.203700125,1143.449012,26,44.75457018
Jamui,206,57,180,6.918970045,511.3115974,26,15.94659247
Kasaragod,144,41,242,6.883710983,1947.546689,29,80.8287466
Rewari,253,2,163,5.644350499,1457.894866,31,46.60984717
Mahendragarh,238,42,250,6.120307296,1250.18225,27,8.455920022
Sheohar,217,58,234,6.261816962,1426.553504,27,72.18648438
Panipat,226,47,246,6.296838753,984.710019,24,29.89334463
Idukki,91,60,262,6.997158397,1045.83472,25,5.839934721
Supaul,220,58,247,8.444927515,1799.596921,24,90.37235048
Darbhanga,200,24,244,6.92569658,1499.491017,30,48.82700812
North Goa,77,50,49,6.035241607,1258.736308,28,28.81514426
Pathanamthitta,44,66,188,6.341384093,1910.3826,27,71.92226923
Samastipur,224,44,223,6.202917157,1392.754324,27,88.70433539
Kaimur,244,21,266,6.355328742,917.6421817,29,1.030400428
Saran,223,58,257,5.444095301,285.4242589,32,69.09736632
East Champaran,221,40,268,6.343515885,903.2169912,26,76.93415771
Vaishali,82,61,200,6.828299845,1864.650449,25,21.7828153
Samastipur,224,53,238,4.962012527,280.3697445,26,49.47275931
Kurukshetra,227,47,224,6.751491315,532.2127627,29,9.839303993
Purnia,253,52,234,7.047222546,1655.74559,30,74.92823837
Kottayam,232,46,72,6.801977819,856.918687,26,84.89814584
Rewari,221,53,276,6.218601675,534.6176198,26,11.71047908
Rohtas,188,41,290,8.092436692,1668.197263,28,81.82956509
North Goa,206,61,216,7.93614865,1205.191356,25,77.38544688
Sheohar,244,44,269,5.56902355,1187.234231,28,35.34441872
Khagaria,239,43,245,6.402911303,728.8129052,25,69.33866346
Sitamarhi,264,48,239,6.327958628,1415.242466,26,1.004764266
South Goa,249,38,278,7.902104485,1751.286959,25,93.24796779
Khagaria,193,55,259,6.697686451,1550.369555,27,55.4879403
Sheikhpura,231,55,187,8.039133694,1302.366941,25,62.41354754
Supaul,189,50,260,6.617955904,830.9351525,22,66.80128194
Munger,230,44,300,5.177473129,1738.646476,20,56.5755327
Gopalganj,215,52,185,6.573108148,1218.993662,25,85.81962487
Samastipur,237,61,225,6.830109246,1801.252606,28,61.36048138
Alappuzha,218,58,232,6.296831817,657.5214859,28,90.86823913
Kottayam,213,52,202,7.985814223,1377.731905,33,58.6508306
Faridabad,227,54,274,6.334102441,1883.340021,28,17.94111978
Sonipat,207,42,246,6.103151012,873.3542243,27,91.44269303
Kozhikode,128,42,256,6.273587057,1912.279454,27,68.48112234
Nawada,212,58,264,6.253723182,906.4316498,28,70.22466045
Nawada,235,53,263,6.658126719,987.8384543,30,98.56269331
Gaya,203,46,120,6.226416988,1651.605272,28,8.444458867
Mahendragarh,228,60,257,6.703427434,669.3889675,21,43.4306681
Panipat,183,43,278,6.166307639,1470.571491,28,24.67044391
Darbhanga,177,30,296,6.798908681,737.1005429,27,63.41222001
Nuh,232,57,293,6.090238049,1268.786372,26,80.87435669
Banka,220,55,272,6.481950122,1596.729583,24,96.66476018
Idukki,242,61,245,5.836079932,247.0507551,29,46.00501459
Mahendragarh,227,58,260,6.515371059,359.2587328,29,78.83560483
Gaya,119,57,28,6.995868896,1881.87384,28,91.78810761
Supaul,103,46,216,6.941660523,1668.493184,26,68.64921782
Sheikhpura,208,34,318,8.299319011,1778.617137,28,25.03052269
Buxar,234,48,228,7.706902584,990.0950016,26,61.17756096
Banka,94,41,284,8.290108203,1489.433372,29,97.02525273
Rewari,227,47,255,6.274663939,1996.895427,28,98.76782906
Yamunanagar,202,47,295,6.209409537,978.5562294,25,64.59362255
Sheikhpura,218,57,206,6.357639873,1724.203694,28,88.81178803
Sonipat,214,58,209,6.117093569,342.7094235,26,20.83458702
Jehanabad,225,48,279,6.599647146,1178.952845,25,25.36178189
Begusarai,227,54,226,6.734727622,799.8316741,30,95.33587368
Yamunanagar,240,45,252,6.944275023,1141.562718,30,14.38830217
Katihar,216,47,297,6.129680987,405.3339019,27,19.91953737
Supaul,226,47,295,6.157130824,861.827481,25,42.63431131
Fatehabad,226,18,264,6.450563496,337.7535267,29,59.36884449
Nuh,232,60,307,6.578438334,1015.567647,22,60.77790468
Rewari,233,59,247,4.943830515,995.2307951,28,29.90562486
Muzaffarpur,212,61,289,7.122669798,793.4782535,28,92.1407759
Sheikhpura,200,53,286,6.601615687,1906.961697,27,91.59489085
Kasaragod,224,40,307,6.574245161,349.2804032,28,39.81473725
Madhubani,196,47,222,6.252733648,1684.781565,28,43.99488517
Vaishali,201,56,193,6.71374119,838.8688477,25,70.54721457
Madhubani,230,47,292,8.310442181,558.7646934,29,66.63659374
Kasaragod,245,53,267,4.985882471,690.6060228,27,38.84740448
Rewari,47,63,138,4.965225313,1823.40887,28,42.0101809
Araria,222,40,217,6.661260555,1684.817517,31,35.4558554
Purnia,211,48,211,6.705384348,228.3637585,30,24.30311569
Sheikhpura,229,60,278,6.61417661,465.1930034,27,46.35569793
Thiruvananthapuram,235,60,234,5.333955881,1415.048853,33,68.95697906
Kottayam,240,57,205,6.238395963,771.3452243,26,74.45470383
Nalanda,221,54,245,6.726592848,1854.453996,28,78.10849118
North Goa,223,50,227,6.837399062,1615.702999,22,38.09846933
Kaithal,238,60,207,6.234646888,1775.069776,27,76.69896343
Begusarai,241,47,104,5.878729287,547.166826,25,1.645115253
Idukki,216,51,265,6.469959648,471.2693902,29,48.22794383
Sonipat,219,13,276,6.657032871,1877.473893,23,79.59653561
Thiruvananthapuram,251,42,290,6.402301081,927.5492703,32,63.37442734
Supaul,213,57,244,6.608517887,948.2900764,33,47.93224929
Nawada,233,56,222,6.21942588,1432.227142,28,64.81955865
Gopalganj,234,50,265,5.210564363,915.4120078,29,90.78765431
Jamui,233,52,198,6.04921926,1775.344428,30,57.07179826
Gopalganj,208,52,285,4.564256386,1926.334791,28,80.17883295
Aurangabad,80,46,216,6.016451863,798.5341838,29,98.0935298
Patna,229,51,257,6.226434946,574.5038101,25,70.85125201
Purnia,65,49,245,6.82258394,335.5501186,26,57.75925063
Yamunanagar,244,48,87,6.409265238,585.8530152,32,4.711108765
Madhubani,247,24,281,6.305308226,451.0017633,24,38.07331193
Panipat,237,12,264,6.676834627,252.4166006,28,56.97883062
